"P0. Município","1. Tipo da Categoria. Especificar de acordo com os itens listados abaixo. Se o equipamento possuir mais de uma categoria, registrar um formulário para cada categoria.","2. Situação. Selecionar ATIVO ou INATIVO.","3. Nome. Informar o nome pelo qual o equipamento é mais conhecido pela comunidade local ou visitantes.","4. Endereço. Informar com o maior detalhamento possível, incluindo rua, número, bairro/distrito e CEP.","5.1 Coordenadas. Informar a latitude do local em formato decimal.","5.2 Coordenadas. Informar a longitude do local em formato decimal.","6. DDD / Telefone. Informar no padrão (XX) XXXXX-XXXX.","7. Outro Telefone. Informar telefone adicional, se aplicável, no padrão (XX) XXXXX-XXXX.","8. Site. Informar o link do site e/ou os nomes dos perfis das redes sociais.","9. E-mail. Informar o e-mail do equipamento.","10.1 Número de Funcionários. Informar o número de funcionários permanentes.","10.2 Número de Funcionários. Informar o número de funcionários temporários (diaristas).","11. Área. Informar a área total do estabelecimento em metros quadrados.","12.1 Capacidade de Atendimento. Informar o número total de mesas.","12.2 Capacidade de Atendimento. Informar o número total de pessoas atendidas simultaneamente.","13.1 Especialidade. Tipo de restaurante. Selecionar os campos de acordo com a realidade do estabelecimento.","13.1 Especialidade. Tipo de restaurante. Selecionar os campos de acordo com a realidade do estabelecimento.","13.1 Especialidade. Tipo de restaurante. Selecionar os campos de acordo com a realidade do estabelecimento.","13.1 Especialidade. Tipo de restaurante. Selecionar os campos de acordo com a realidade do estabelecimento.","13.1 Especialidade. Tipo de restaurante. Selecionar os campos de acordo com a realidade do estabelecimento.","13.1 Especialidade. Tipo de restaurante. Selecionar os campos de acordo com a realidade do estabelecimento.","13.1 Especialidade. Tipo de restaurante. Selecionar os campos de acordo com a realidade do estabelecimento.","13.2 Especialidade. Especifique outro tipo de restaurante não listado.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.3 Especialidade. Tipo de culinária. Selecionar os campos de acordo com a realidade do estabelecimento.","13.4 Especialidade. Especifique outro tipo de culinária não listado.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.5 Especialidade. Pratos típicos pernambucanos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.6 Especialidade. Especifique outro prato típico pernambucano não listado.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.7 Especialidade. Petiscos. Selecionar os campos de acordo com a realidade do estabelecimento.","13.8 Especialidade. Especifique outro petisco não listado.","14.1 Período de Funcionamento. Selecionar se a atividade é permanente ou de temporada.","14.2 Período de Funcionamento. Marcar se funciona em finais de semana, feriados e/ou festas.","14.2 Período de Funcionamento. Marcar se funciona em finais de semana, feriados e/ou festas.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","14.3 Período de Funcionamento. Assinalar os meses em que há operação.","15.1 Funcionamento Dias/Horário. Atendimento 24 horas.","15.2 Funcionamento Dias/Horário. Dias úteis, turno 1, horário inicial.","15.3 Funcionamento Dias/Horário. Dias úteis, turno 1, horário final.","15.4 Funcionamento Dias/Horário. Dias úteis, turno 2, horário inicial.","15.5 Funcionamento Dias/Horário. Dias úteis, turno 2, horário final.","15.6 Funcionamento Dias/Horário. Finais de semana/feriados, turno 1, horário inicial.","15.7 Funcionamento Dias/Horário. Finais de semana/feriados, turno 1, horário final.","15.8 Funcionamento Dias/Horário. Finais de semana/feriados, turno 2, horário inicial.","15.9 Funcionamento Dias/Horário. Finais de semana/feriados, turno 2, horário final.","15.10 Funcionamento Dias/Horário. Observações e outros períodos.","16. Pesquisador. Campo preenchido automaticamente com o usuário responsável pelo preenchimento do formulário.","17.1 Fonte. Informar de onde, pessoa ou órgão/entidade, as informações foram extraídas.","17.2 Fonte. Informar os contatos da fonte, se disponíveis, como nome do responsável, telefone e e-mail.","11. Pesquisador: ","Pesquisador","Nro. Identificação","Data Início","Data Fim","Latitude","Longitude"
"Manari ","Restaurantes","ATIVO","Restaurante três irmãs","Avenida JK, praça central, centro, 56565000","8°57'43'S","37°37'31'W","87999964281","87999338808","@restaurante_tres.irmas","dridrigues73@gmail.com",2,2,46,12,60,"Delivery","Self-service",,,,,,,"Pernambucana","Outros",,,,,,,,,,,,,,,,,,,,,"Culinária regional, massas, caldinhos, crepes.","Arrumadinho","Bode","Buchada","Carne de sol com macaxeira","Chambaril","Cozido pernambucano","Dobradinha","Mão-de-vaca","Peixada pernambucano","Rabada",,,,,,"Arrumadinho","Caldinhos","Carne de sol acebolada","Chambaril","Escondidinho de charque","Espetinho","Macaxeira frita","Queijo coalho na brasa","Tripa frita",,,,,,,,,"Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","7:00","12:00","12:00","22:00","7:00","12:00","12:00","22:00","Domingo a domingo das 7:00 às 22:00","Marciano Rodrigues de Oliveira","Diana Cícera da Silva - Restaurante três irmãs","87999964281","Marciano Rodrigues de Oliveira | 1323221000","Marciano Rodrigues de Oliveira | 1323221000",3394396,19/05/2026 17:04:57,19/05/2026 17:19:55,-8.96217500,-37.62528000
"Trindade","Lanchonetes","ATIVO","Lanchonete Paraná","Br 316 Km 61 Auto posto Zuilton 3 loteamento vista da torre, Trindade-PE, 56250-000","-7.7740681","-40.252745","87 99997-5067","87996628216","https://www.instagram.com/lanchoneteparana24?igsh=MWx0b3NjNjd3NWkzeA==","R/N",8,0,40,10,30,"Delivery","Fast food",,,,,,,"Pernambucana","Outros",,,,,,,,,,,,,,,,,,,,,"Burgers, salgados e bolos, típicos, baião Macaxeira, farofa, vinagrete.","Carne de sol com macaxeira","Cozido pernambucano","Outros",,,,,,,,,,,,"Cuscuz com carne","Macaxeira frita","Outros",,,,,,,,,,,,,,,"Hambúrguer artesanal, e Carne na chapa","Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Sim",,,,,,,,,"Segunda a domingo","Anderson dos Santos Oliveira","Rafael, gerente do local, ida ao local, pesquisa na internet.","Rafael, 87 99662-8216","CICERO ANDERSON DOS SANTOS OLIVEIRA | 1295889182 ","CICERO ANDERSON DOS SANTOS OLIVEIRA | 1295889182",3394881,20/05/2026 09:28:16,20/05/2026 09:45:00,-7.77565833,-40.25215667
"Trindade","Restaurantes","ATIVO","Restaurante Paraná","Br 316, Km 61 loteamento vista da torre, Trindade-PE, 56250-000","-7.7721746","-40.254406","87 991127650","87996628216","https://www.instagram.com/churrascariaparanatrindade?igsh=MW84b2J0cTdrdzJhbQ==","R/N",15,0,300,36,150,"À la carte","Buffet","Delivery","Fast food","Self-service",,,,"Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Carne de sol com macaxeira",,,,,,,,,,,,,,,"Caldinhos","Carne de sol acebolada","Macaxeira frita","Outros",,,,,,,,,,,,,"Costelão no bafo, cupim no bafo, churrasco, baião, lasanha, petiscos; churrasco e fritas.","Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","Todo dia da semana, abre as 11:h e fecha às 23h","De segunda as sexta funciona as 11:h até às 23h","Funciona as 11h e vai até às 23 nos finais de semana","R/N","Funciona das 11h as 23h","Das 11h as 23h","11:h","11:h as 23h","R/N","Anderson dos Santos Oliveira","Rafael gerente do local","Rafael: 87 996628216","CICERO ANDERSON DOS SANTOS OLIVEIRA | 1295889182 ","CICERO ANDERSON DOS SANTOS OLIVEIRA | 1295889182",3394912,20/05/2026 09:48:56,20/05/2026 10:03:32,-7.77565000,-40.25212500
"Manari ","Lanchonetes","ATIVO","Pastelaria e Conveniência Cintra","Rua Antônio Jorge, 326, Centro, 56565000","85843","373728","87999206431","87996054237","@pastelaria_cintra","mayracintra325@gmail.com",3,2,144,5,40,"Delivery","Fast food","Outros",,,,,"Tortas salgadas, bolos regionais, feijoada, arroz cremoso, cuscuz recheado, entre outros.","Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Arrumadinho","Mão-de-vaca","Outros",,,,,,,,,,,,"Cuscuz recheado, mungunzá, feijoada, bolos de milho, etc.","Arrumadinho","Caldinhos","Tripa frita",,,,,,,,,,,,,,,"Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Sim",,,,,,,,,"Atende todos os dias e horários.","Marciano Rodrigues de Oliveira","Tainara Mayra da Silva Campos","87999206431","Marciano Rodrigues de Oliveira | 1323221000","Marciano Rodrigues de Oliveira | 1323221000",3395489,20/05/2026 13:42:02,20/05/2026 14:02:35,-8.96184833,-37.62448500
"Manari ","Restaurantes","ATIVO","Boteco Boêmios e Petiscaria","Avenida Costa e Silva, 192, Centro, 56565000","85741","373737","87991969971","87996069848","@botecoboemios","botecoboemios6@gmail.com",10,2,112,20,30,"Delivery","Self-service","Outros",,,,,"Prato feito, entrega de quentinhas.","Pernambucana","Vegana","Vegetariana",,,,,,,,,,,,,,,,,,,,,"Arrumadinho","Bode","Carne de sol com macaxeira","Dobradinha","Rabada","Outros",,,,,,,,,"Peixes, churrasco, galinha capoeira, feijoada.","Arrumadinho","Caldinhos","Carne de sol acebolada","Frutos do mar","Macaxeira frita","Queijo coalho na brasa","Tripa frita","Outros",,,,,,,,,"Filé com fritas, iscas de frango, cupim, torresmo.","Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","10:00","12:00","12:00","0:00","9:00","12:00","12:00","0:00","Atendimento de terça à sábado.","Marciano Rodrigues de Oliveira","Cícera Meire da Silva - Boteco Boêmios e Petiscaria","87991969971","Marciano Rodrigues de Oliveira | 1323221000","Marciano Rodrigues de Oliveira | 1323221000",3395490,20/05/2026 14:28:22,20/05/2026 14:45:04,-8.96125270,-37.62689980
"Manari ","Lanchonetes","ATIVO","Mix lanches","Rod PE 300, Centro, 56565000","8°57'31'S","37°37'37'W","87996179040","87996179040","999","Não tem",4,0,110,15,60,"Fast food","Outros",,,,,,"Lanche servidos diariamente","Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Arrumadinho","Bode","Carne de sol com macaxeira","Rabada","Sarapatel","Outros",,,,,,,,,"Galinha capoeira","Arrumadinho","Carne de sol acebolada","Macaxeira frita","Queijo coalho na brasa","Outros",,,,,,,,,,,,"Batata frita, calabresa acebolada, iscas de frango, peixes.","Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","Não tem funcionamento","Não tem funcionamento","18:30","23:30","Não tem funcionamento","Não tem funcionamento","18:30","23:30","Atendimento de terça à domingo","Marciano Rodrigues de Oliveira","Antônio Paulo Barbosa - Mix Lanches","8796179040","Marciano Rodrigues de Oliveira | 1323221000","Marciano Rodrigues de Oliveira | 1323221000",3395492,20/05/2026 17:17:33,20/05/2026 17:39:42,-8.95889290,-37.62235160
"Orocó ","Pizzarias","ATIVO","Nogueira pizzaria.","Av.Prefeito ulisses de novas Bione.centro.56170000.","8.619197","-39.600480","(87)9 9206-5472","999","999","999",6,2,80,32,62,"À la carte","Delivery",,,,,,,"Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Outros",,,,,,,,,,,,,,"Hamburgue","Outros",,,,,,,,,,,,,,,,"Pizza e Hamburgue.","Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Sim",,,,,,,,,"18:00 as 23:00hrs","Witaela Marta de Souza Ferraz Nogueira.","Proprietaria do estabelecimento.","(87)99206-5472","Wylyana Dias dos Santos | 1295901459 ","Wylyana Dias dos Santos | 1295901459",3397758,22/05/2026 11:05:03,22/05/2026 11:25:08,-8.61910332,-39.60072222
"Manari ","Restaurantes","ATIVO","Restaurante e bar do Eron","Sítio Garrote, 890, Zona Rural, 56565000","8°57'55'S","37°34'32'W","87981283400","87981283400","@bardoeron","Não tem",3,1,150,10,30,"À la carte","Delivery","Self-service","Outros",,,,"Prato feito e porções","Pernambucana","Vegana","Vegetariana",,,,,,,,,,,,,,,,,,,,,"Bode","Buchada","Carne de sol com macaxeira","Chambaril","Mão-de-vaca","Peixada pernambucano","Rabada","Sarapatel","Outros",,,,,,"Galinha capoeira, peixes, fígado, bisteca de porco, boi guisado e boi assado.","Agulha frita","Caldinhos","Carne de sol acebolada","Chambaril","Espetinho","Macaxeira frita","Sarapatel","Tripa frita",,,,,,,,,,"Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","8:00","12:00","12:00","19:00","9:00","12:00","12:00","19:00","Funcionamento em ocasiões especiais também.","Marciano Rodrigues de Oliveira","Eron do Bar","87981283400","Marciano Rodrigues de Oliveira | 1323221000","Marciano Rodrigues de Oliveira | 1323221000",3399045,22/05/2026 14:35:44,22/05/2026 14:50:38,-8.96530333,-37.57559000
"Orocó ","Pizzarias","ATIVO","Tempero da Nanô.","Avenida são sebastião,180,56.170.000","-8.613998,","-39.603612","87998022740","999","@pizzariadananô","999",1,8,100,30,120,"À la carte","Delivery",,,,,,,"Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Outros",,,,,,,,,,,,,,"Hamburgue.","Outros",,,,,,,,,,,,,,,,"999","Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Sim",,,,,,,,,"17:30 as 23:00hrs","Proprietaria","Alianor menezes","87998022740","Wylyana Dias dos Santos | 1295901459 ","Wylyana Dias dos Santos | 1295901459",3404010,26/05/2026 13:15:20,26/05/2026 13:28:34,-8.61922591,-39.60081652
"Ibimirim ","Restaurantes","ATIVO","Bar e restaurante do fofão ","Rua presidente Vargas S/N bairros Lages Ibimirim,Pernambuco . ","-8.5346615,","-37.6953042","87988143749","999","999","999",2,0,10,7,35,"Delivery","Self-service",,,,,,,"Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Bode","Cozido pernambucano",,,,,,,,,,,,,,"Outros",,,,,,,,,,,,,,,,"Bode cozido ","Permanente","Finais de semana",,"Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","6/1 ","6","6","6","999","999","999","999","6/8 ","Luciano José da Silva ","Proprietário ","879 88143749","José Lucas marques do Nascimento | 1356087793","Preenchimento via link",3410419,30/05/2026 12:51:08,30/05/2026 13:02:17,-8.53452649,-37.69513000
"Ibimirim ","Restaurantes","ATIVO","Bar e restaurante do neto ","Avenida presidente Vargas S/N Lages Ibimirim/Pernambuco 56580.000","-8.5345849"," -37.6962231","87 988140996","999","999","999",2,1,60,7,20,"À la carte","Delivery",,,,,,,"Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Arrumadinho","Bode","Carne de sol com macaxeira","Galinha de cabidela",,,,,,,,,,,,"Arrumadinho","Carne de sol acebolada","Chambaril",,,,,,,,,,,,,,,"Permanente","Finais de semana",,"Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","7 dias semana 11:00am hrs","5 dias, turno 1 17:00hs PM ","5 dias 11:00hs am ","5 dias, 17:00hs PM ","7 dias 11:00 às 17:00hs ","2 dias 17:00hs PM ","2 dias 11:00hs am ","7 dias 13:00 às 15:00 hs ","Não funciona em feriados ","José Lucas marques do Nascimento ","Do proprietário do restaurante ","87 988140996","José Lucas marques do Nascimento | 1356087793","Preenchimento via link",3410544,30/05/2026 13:18:12,30/05/2026 13:38:27,-8.53477691,-37.69577722
"Ibimirim ","Restaurantes","ATIVO","Casa do bode ","Inês Rolim 307 Lages Ibimirim Pernambuco 56580000","-8.5345306","37.6963737)","87 9 96639034","999","https://www.instagram.com/claudivan.claudivan.501?igsh=NnhleG43NWRpOG9m","999",3,0,600,16,68,"À la carte","Delivery",,,,,,,"Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Bode","Buchada","Carne de sol com macaxeira","Sarapatel",,,,,,,,,,,,"Linguiça de bode","Queijo coalho na brasa","Sarapatel","Tripa frita",,,,,,,,,,,,,,"Permanente","Finais de semana",,"Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","5 dias 6:00hs am as 16:00 hs PM ","5 dias 6:00 am 16:00hs PM ","5 dias úteis 16:00pm ","5 dias úteis 16:00 hs PM ","2 dias 6:00hs am ","2 dias 16:00 hs PM ","5 dias 6:00 hs am ","2 dias 16:00hs PM ","Funcionando todos os dias ","José Lucas marques do Nascimento ","Proprietário ","87 996639034","José Lucas marques do Nascimento | 1356087793","Preenchimento via link",3410607,30/05/2026 13:39:33,30/05/2026 13:51:30,-8.53461378,-37.69616121
"Ibimirim ","Restaurantes","ATIVO","Restaurante da Luizianne ","56580970","-8.5383372","-37.6888712","87 98806-8669","999","https://www.instagram.com/restauranteluyzianne?igsh=MXQ4eWkyZmMzcGI0dA==","999",2,2,75,10,40,"Buffet","Delivery","Self-service",,,,,,"Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Arrumadinho","Bode","Chambaril","Galinha de cabidela","Mão-de-vaca","Peixada pernambucano","Sarapatel",,,,,,,,,"Arrumadinho","Chambaril","Espetinho","Macaxeira frita","Sarapatel",,,,,,,,,,,,,"Permanente","Finais de semana",,"Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","7:00hs am ","15:00h PM ","999","999","07:00 am","15:00 PM ","999","999","Não existe dois turnos ","José Lucas marques do Nascimento ","Gerência do restaurante ","87 98806-8669","José Lucas marques do Nascimento | 1356087793","Preenchimento via link",3414731,01/06/2026 10:13:00,01/06/2026 10:23:44,-8.53844575,-37.68899603
"Ibimirim ","Bares","ATIVO","Bate bola 7800","Rua do chafariz, bairro Lages, Ibimirim/PE 56580000","-8.5340110","-37.6971820","87991198623","999","https://www.instagram.com/batebola7800?igsh=aHdhb2Nyd2o0YzUx","999",7,4,1.600,40,1.60,"Delivery","Food truck",,,,,,,"Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Arrumadinho","Carne de sol com macaxeira",,,,,,,,,,,,,,"Caldinhos","Carne de sol acebolada","Espetinho","Linguiça de bode","Macaxeira frita","Queijo coalho na brasa",,,,,,,,,,,,"Permanente","Finais de semana",,"Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","999","999","18:00pm","00:00 pm","999","999","999","999","999","José Lucas marques do Nascimento ","Proprietário ","87 99119-8623","José Lucas marques do Nascimento | 1356087793","Preenchimento via link",3414941,01/06/2026 11:15:28,01/06/2026 11:28:47,-8.53829139,-37.68911814
"Jatobá ","Restaurantes","ATIVO","Restaurante Velho Chico","Restaurante Velho Chico, ETA, Jatobá - PE, CEP 56470-000.","-9.173591595940755","-38.28162765852573","+55 (87) 98154-0046","999","https://www.instagram.com/restaurante_velho_chico/","999",7,0,8223.170,40,80,"À la carte",,,,,,,,"Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Arrumadinho","Bode","Buchada","Carne de sol com macaxeira","Chambaril","Cozido pernambucano","Dobradinha","Galinha de cabidela","Peixada pernambucano","Rabada","Sarapatel",,,,,"Arrumadinho","Caldinhos","Carne de sol acebolada","Escondidinho de charque","Linguiça de bode","Macaxeira frita","Sarapatel","Tripa frita",,,,,,,,,,"Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","Quarta a Sexta a partir de 09:00 horas","Quarta a Sexta até as 17:30 ","999","999","Sábado, domingo e feriados, 09:00.","Sábado, domingo e feriados, 17:30.","999","999","Funciona de quarta-feira a domingo e feriados, das 09:00 às 17:30. Fechado às segundas e terças-feiras.","Cristhian Mateus dos Santos Lima","Responsável pelo estabelecimento (Restaurante Velho Chico), informações coletadas em visita técnica e entrevista local.","Responsável pelo Restaurante Velho Chico, telefone: (87) 98154-0046. E-mail: não informado.","Cristhian Mateus dos Santos Lima | 1323239933","Preenchimento via link",3421684,03/06/2026 16:00:05,03/06/2026 16:25:48,0.00000000,0.00000000
"Ibimirim ","Outros","ATIVO","Kasa do espeto ","Avenida Castro Alves 465 centro 56580970","-8.5368747","-37.6901761","87 99180-6698","999","999","999",2,0,25,15,60,"Delivery","Outros",,,,,,"Espetinho ","Pernambucana",,,,,,,,,,,,,,,,,,,,,,,"Bode",,,,,,,,,,,,,,,"Caldinhos","Espetinho","Linguiça de bode","Macaxeira frita","Queijo coalho na brasa","Tripa frita",,,,,,,,,,,,"Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","999","999","17:00h","00:00h","17:00H","00:00H","17:00","00:00","Só funciona no turno 2","José Lucas marques do Nascimento ","Proprietário ","87 99180-6698","José Lucas marques do Nascimento | 1356087793","Preenchimento via link",3430036,06/06/2026 16:56:25,06/06/2026 17:10:00,-8.53814941,-37.69506914
"Ibimirim ","Lanchonetes","ATIVO","Gyros burgue ","Rua santa Isabel S/N 56582027","-8.5356619","-37.6930773","87 98814-5777","999","https://www.instagram.com/gyros.rango.burguer?igsh=Y2p6MXZocjJ0c3Rw","999",2,1,5,5,25,"Delivery","Fast food","Food truck",,,,,,"Norte-americana",,,,,,,,,,,,,,,,,,,,,,,"Outros",,,,,,,,,,,,,,"Hambúrguer artesanal ","Outros",,,,,,,,,,,,,,,,"Hambúrguer artesanal e comidas árabes ","Permanente","Finais de semana","Feriados e festas","Janeiro","Fevereiro","Março","Abril","Maio","Junho","Julho","Agosto","Setembro","Outubro","Novembro","Dezembro","Não","999","999","17:00","23:00","17:00","23:00","17:00","23:00","Não abre as terças ","José Lucas marques do Nascimento ","Proprietário ","87 98814-5777","José Lucas marques do Nascimento | 1356087793","Preenchimento via link",3430056,06/06/2026 17:17:57,06/06/2026 17:27:22,-8.53847153,-37.69520542
